,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,name,errors,type
2315,3.555555555555556,8,1,2,1,9,125,3.7777777777777777,13.888888888888893,12,11,1,5,11,1,1,12.75,16.0,12.734077380952382,16.682738095238093,Exam2014_ZEv_28_2.txt,4,2
2316,4.208333333333333,8,1,5,10,24,474,4.0,19.75,48,32,16,32,31,1,3,17.08695652173913,22.217391304347824,20.36781119979836,26.146835824779338,Exam2017_ABl_36_2.txt,3,2
2318,4.076923076923077,6,3,1,5,13,250,6.230769230769232,19.23076923076923,24,18,6,2,15,1,0,14.916666666666664,20.33333333333333,14.804852092352093,20.602639490139488,Exam2019_EEr_293_2.txt,2,2
2321,6.533333333333332,10,3,12,9,15,366,3.4,24.4,26,16,10,8,31,6,7,22.35714285714285,28.85714285714285,20.156201140129717,26.98015080157937,Exam2017_OBy_18_2.txt,1,2
2324,4.1,11,0,5,11,20,391,6.9,19.55,37,23,14,5,15,1,5,16.315789473684212,21.684210526315788,15.850526354993114,20.68543043801924,Exam2014_MTsy_39_2.txt,2,2
2325,4.55,7,3,7,8,20,391,5.05,19.55,35,24,11,21,28,7,3,15.052631578947368,19.789473684210527,15.04400922548022,20.091184250498653,Exam2017_ABl_15_2.txt,4,2
2328,4.0,7,0,3,3,13,279,6.461538461538463,21.46153846153846,27,20,7,7,23,0,2,18.08333333333333,23.5,17.52136544011544,22.97308802308802,Exam2014_AAl_23_2.txt,6,2
2330,4.5625,9,3,7,10,16,306,6.0625,19.125,28,17,11,4,22,4,5,15.533333333333331,20.133333333333333,19.1165984015984,24.546674621674622,Exam2017_EGe_8_2.txt,2,2
2331,3.5,6,0,2,8,12,203,5.833333333333332,16.916666666666668,12,9,3,0,15,1,2,13.454545454545457,18.545454545454547,12.858389085661813,18.437668896759806,Exam2014_MTsy_31_2.txt,2,2
2335,5.2,7,4,1,2,5,134,6.0,26.8,15,11,4,2,7,1,0,25.25,31.5,26.45833333333333,33.0,Exam2017_OBy_65_2.txt,2,2
2336,5.916666666666668,12,3,3,10,12,301,5.416666666666668,25.08333333333333,24,12,12,5,30,1,1,19.454545454545453,26.63636363636364,22.19496261314443,30.450081988718352,Exam2019_ABu_61_2.txt,1,2
2338,4.133333333333334,7,0,7,5,15,312,5.466666666666668,20.8,26,15,11,7,18,6,4,17.142857142857142,23.142857142857142,16.407355144855146,22.76408809444524,Exam2014_ZEv_21_2.txt,5,2
2339,3.1818181818181817,7,0,1,2,11,195,4.0,17.727272727272727,20,15,5,7,16,1,2,15.3,20.8,14.530079365079365,18.551349206349204,Exam2017_OBy_62_2.txt,3,2
2342,4.782608695652174,9,3,7,18,23,618,10.434782608695652,26.869565217391305,55,30,25,8,38,2,6,22.227272727272727,29.90909090909091,23.256187563999625,30.96536789976137,Exam2016_EKu_89_2.txt,2,2
