,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all,name,errors,type
2559,4.1,7,2,0,2,10,188,4.8,18.8,14,12,2,8,5,0,1,15.77777777777778,19.666666666666668,16.452645502645506,20.908421516754853,Exam2014_DAr_10_1.txt,4,1
2561,6.8,9,4,4,4,5,180,4.8,36.0,9,6,3,4,10,4,0,34.0,41.25,31.291666666666664,38.125,Exam2016_EKu_25_1.txt,7,1
2563,4.777777777777779,7,3,5,3,9,168,6.5555555555555545,18.666666666666668,9,5,4,2,4,5,0,15.25,20.125,16.37410714285714,20.754166666666663,Exam2017_NChe_2_1.txt,1,1
2566,4.9230769230769225,10,2,6,6,13,304,5.846153846153847,23.384615384615387,25,17,8,3,14,3,3,22.66666666666667,29.0,21.309929653679653,27.01458333333333,Exam2016_EKu_5_1.txt,2,1
2567,4.3,8,3,2,0,10,179,7.3,17.9,13,10,3,4,15,0,1,12.888888888888893,16.22222222222222,14.809832451499116,18.76715167548501,Exam2014_EZa_43_1.txt,2,1
2568,4.454545454545454,6,3,0,2,11,239,6.545454545454546,21.727272727272727,14,13,1,5,7,0,0,18.3,23.3,20.892698412698408,26.101706349206356,Exam2014_EPa_75_1.txt,3,1
2571,4.2,6,2,1,2,10,228,4.9,22.8,19,16,3,5,10,1,0,21.222222222222214,25.0,21.60326278659612,25.956878306878306,Exam2017_EGe_217_1.txt,1,1
2574,5.888888888888888,11,2,3,2,9,246,5.0,27.33333333333333,17,14,3,4,16,1,1,24.75,31.125,22.945386904761907,28.746875,Exam2016_OR_55_1.txt,1,1
2575,4.0,6,3,1,2,9,210,4.666666666666667,23.33333333333333,20,17,3,5,4,0,1,18.75,22.875,18.37217261904761,22.413988095238093,Exam2016_ZEv_19_1.txt,5,1
2576,6.5555555555555545,10,3,4,5,9,249,10.111111111111107,27.66666666666667,17,8,9,4,16,4,0,23.75,29.75,24.83883928571429,30.69553571428572,Exam2017_EGe_66_1.txt,1,1
2577,5.285714285714286,6,4,3,4,7,177,5.7142857142857135,25.285714285714285,8,5,3,6,10,3,0,19.666666666666668,27.83333333333333,19.886111111111116,27.094444444444445,Exam2014_ADe_6_1.txt,1,1
2582,4.1,9,1,2,1,10,205,4.7,20.5,15,13,2,5,9,2,1,16.555555555555557,21.777777777777786,16.900264550264552,22.184259259259264,Exam2014_LPo_5_1.txt,3,1
2585,3.071428571428572,8,0,1,2,14,200,5.357142857142857,14.285714285714285,20,12,8,2,10,0,0,10.923076923076923,14.384615384615383,12.54141819718743,15.525852566237182,Exam2017_NMya_16_1.txt,4,1
2587,3.4444444444444446,6,2,4,2,9,219,8.444444444444445,24.33333333333333,19,15,4,3,12,2,1,20.75,24.625,22.17336309523809,26.91800595238095,Exam2016_MTsy_49_1.txt,7,1
2588,4.153846153846153,7,1,1,0,13,248,5.9230769230769225,19.07692307692308,18,17,1,8,15,1,0,14.75,18.666666666666668,15.39065355940356,19.810906685906687,Exam2017_ABl_1_1.txt,3,1
2593,3.333333333333333,5,2,0,0,9,150,8.333333333333334,16.666666666666668,13,11,2,1,12,1,0,14.625,19.0,14.106696428571428,18.581398809523808,Exam2014_DZu_17_1.txt,3,1
2594,3.615384615384616,5,2,0,1,13,208,4.538461538461538,16.0,15,14,1,4,12,0,0,10.083333333333334,13.833333333333336,10.408703102453105,13.847808441558444,Exam2014_KKo_22_1.txt,1,1
2595,4.625,7,3,1,0,8,159,4.25,19.875,7,6,1,3,2,1,0,18.285714285714285,23.0,17.37108843537415,21.473469387755102,Exam2016_OR_27_1.txt,5,1
2597,3.692307692307693,8,2,2,1,13,203,5.9230769230769225,15.615384615384617,15,13,2,3,6,2,0,14.5,17.75,14.934066859066858,18.26306517556517,Exam2017_DPe_62_1.txt,1,1
2599,4.0,7,2,2,3,11,213,7.181818181818183,19.363636363636363,17,15,2,7,8,1,0,16.5,20.8,15.403611111111116,19.853174603174605,Exam2014_LPo_17_1.txt,2,1
2604,3.727272727272727,5,2,1,1,11,182,5.545454545454546,16.545454545454547,17,13,4,0,9,2,1,14.2,17.5,13.773611111111109,17.432738095238093,Exam2017_EGe_90_1.txt,7,1
2606,3.5,6,2,2,0,14,177,4.285714285714286,12.642857142857142,18,17,1,4,8,3,0,11.230769230769232,13.846153846153848,9.71779225048456,12.683716283716285,Exam2017_NMya_101_1.txt,7,1
2611,3.6666666666666665,8,0,2,7,15,304,5.333333333333333,20.266666666666666,24,18,6,5,8,2,0,18.785714285714285,22.428571428571423,18.320172089814942,22.424939148153435,Exam2016_JSl_9_1.txt,12,1
2613,7.833333333333332,12,6,4,1,6,177,2.833333333333333,29.5,10,9,1,1,12,3,1,20.4,30.0,20.73,29.73,Exam2016_OR_76_1.txt,3,1
2618,3.692307692307693,6,2,0,3,13,254,5.0769230769230775,19.53846153846154,23,19,4,12,11,0,1,16.75,19.58333333333333,17.023427729677728,19.87631373256373,Exam2017_ABl_22_1.txt,2,1
2622,4.307692307692308,7,3,6,2,13,254,6.6923076923076925,19.53846153846154,20,16,4,7,14,5,0,14.083333333333336,18.0,16.213732563732563,20.558240139490135,Exam2017_OBy_71_1.txt,11,1
2626,4.2,8,2,3,0,10,155,3.0,15.5,6,5,1,4,3,0,3,11.888888888888893,16.22222222222222,11.470326278659613,15.33364197530864,Exam2016_ZEv_49_1.txt,6,1
2627,3.0,5,0,0,0,10,153,6.1,15.3,8,8,0,3,13,0,0,11.22222222222222,15.666666666666664,11.13095238095238,15.578086419753086,Exam2014_KKo_11_1.txt,1,1
2629,3.9,9,2,10,3,10,173,5.4,17.3,13,10,3,4,7,8,0,14.22222222222222,17.777777777777782,12.843915343915343,16.669223985890653,Exam2016_JSl_153_1.txt,1,1
2630,4.615384615384615,8,3,6,7,13,284,5.9230769230769225,21.846153846153847,21,12,9,9,13,2,1,18.25,22.91666666666667,19.14446248196248,24.08818241943242,Exam2017_EGe_170_1.txt,1,1
2632,3.5,5,1,1,0,12,200,7.333333333333332,16.666666666666668,15,15,0,2,5,1,0,13.181818181818182,17.272727272727273,13.528512396694214,17.36806375442739,Exam2014_DAr_26_1.txt,2,1
2633,4.2727272727272725,5,3,6,1,11,191,7.545454545454546,17.363636363636363,13,12,1,2,10,5,1,11.1,15.1,12.972539682539685,17.035912698412698,Exam2017_ESa_13_1.txt,5,1
2634,3.375,5,0,3,2,8,193,10.875,24.125,16,12,4,2,12,0,2,23.0,28.42857142857143,22.206122448979592,27.16666666666667,Exam2017_EGe_242_1.txt,1,1
2636,3.571428571428572,6,2,2,2,14,191,3.928571428571429,13.642857142857142,16,15,1,4,14,0,1,11.846153846153848,14.615384615384617,11.54707429322814,14.834166474551088,Exam2017_EGe_82_1.txt,1,1
2637,3.9090909090909087,6,1,2,2,11,177,3.9090909090909087,16.09090909090909,18,15,3,4,10,2,0,13.2,15.7,14.197261904761904,17.523888888888887,Exam2017_MPa_60_1.txt,1,1
2639,5.333333333333333,7,3,1,3,6,189,3.0,31.5,15,11,4,3,13,1,2,27.4,36.2,24.18,32.89666666666667,Exam2014_MGr_5_1.txt,3,1
2643,4.875,6,3,3,4,8,194,9.125,24.25,15,10,5,3,4,2,0,22.0,26.142857142857142,20.794897959183675,25.81734693877551,Exam2014_TSha_3_1.txt,1,1
2644,5.142857142857143,6,4,2,1,7,174,4.857142857142857,24.85714285714285,9,8,1,7,11,1,2,19.166666666666668,25.33333333333333,19.35,25.10833333333333,Exam2017_MPa_65_1.txt,2,1
2645,5.142857142857143,8,3,0,3,7,190,9.857142857142858,27.142857142857142,13,8,5,6,14,0,1,21.66666666666667,28.83333333333333,19.31388888888889,26.855555555555554,Exam2015_KT_1_1.txt,6,1
2646,5.0,7,2,1,0,7,201,4.857142857142857,28.714285714285715,10,9,1,1,9,0,1,22.66666666666667,28.66666666666667,22.266666666666666,29.0,Exam2016_ZEv_51_1.txt,6,1
2648,4.888888888888889,8,2,1,3,9,206,7.666666666666668,22.88888888888889,16,11,5,9,12,2,0,17.25,22.75,18.535119047619048,23.73392857142857,Exam2019_ABu_22_1.txt,1,1
2651,6.625,11,4,3,2,8,195,6.625,24.375,17,12,5,5,15,0,1,19.571428571428573,24.285714285714285,19.332312925170072,24.92006802721089,Exam2015_APL_2_1.txt,1,1
2652,3.6666666666666665,5,2,0,1,9,137,6.222222222222222,15.22222222222222,11,10,1,4,10,0,0,12.25,15.875,11.327232142857143,14.933184523809526,Exam2014_ESha_11_1.txt,2,1
2654,5.0,8,3,1,3,7,197,7.2857142857142865,28.142857142857142,18,11,7,3,18,0,1,25.83333333333333,32.666666666666664,22.55555555555556,29.41111111111111,Exam2017_ESa_40_1.txt,5,1
2656,3.615384615384616,6,1,2,4,13,179,4.769230769230768,13.769230769230768,10,8,2,7,7,0,2,11.166666666666664,14.583333333333336,11.46258718133718,14.410684223184225,Exam2017_EGe_165_1.txt,4,1
2659,4.3,7,3,0,3,10,191,5.7,19.1,10,7,3,3,8,0,0,14.0,19.777777777777786,13.836111111111109,19.141093474426807,Exam2016_JSl_6_1.txt,1,1
2660,3.3846153846153846,6,0,0,1,13,236,3.615384615384616,18.15384615384616,13,11,2,7,6,1,0,16.25,18.08333333333333,17.843849206349205,20.200318662818663,Exam2017_OBy_111_1.txt,1,1
2662,5.666666666666668,8,2,1,3,6,151,9.833333333333334,25.16666666666667,12,5,7,7,5,1,0,23.8,28.8,22.64333333333333,28.10333333333333,Exam2019_ABu_121_1.txt,2,1
2665,4.3,6,2,8,0,10,187,7.2,18.7,16,13,3,2,6,8,0,14.22222222222222,18.33333333333333,13.715873015873017,17.86556437389771,Exam2017_OBy_178_1.txt,1,1
2666,4.375,6,2,7,3,8,176,5.875,22.0,16,13,3,7,13,8,0,18.571428571428573,25.57142857142857,17.752380952380953,23.79285714285714,Exam2016_JSl_102_1.txt,2,1
2669,3.9090909090909087,7,2,2,2,11,176,3.9090909090909087,16.0,12,11,1,1,1,0,1,14.1,17.6,13.809563492063493,16.929087301587302,Exam2016_JSl_3_1.txt,6,1
2670,5.5,8,4,5,4,8,188,4.125,23.5,12,12,0,3,12,2,0,17.142857142857142,24.42857142857143,18.73843537414966,26.296598639455787,Exam2016_OR_44_1.txt,4,1
2671,4.071428571428571,7,2,4,5,14,242,6.7142857142857135,17.285714285714285,16,13,3,4,10,1,2,13.538461538461537,17.153846153846153,13.955071424302195,17.361384342153574,Exam2017_EGe_201_1.txt,2,1
2673,5.545454545454546,13,2,4,1,11,268,4.363636363636363,24.363636363636363,17,12,5,5,13,1,3,21.7,26.0,20.43452380952381,25.33174603174603,Exam2014_ZEv_32_1.txt,2,1
2674,3.733333333333333,8,1,1,1,15,229,4.466666666666667,15.266666666666667,19,17,2,6,11,1,0,16.642857142857142,19.642857142857142,17.633064950922094,20.978407901622187,Exam2017_DPe_6_1.txt,1,1
2675,5.0,11,2,1,1,8,170,7.0,21.25,10,7,3,2,12,0,0,16.285714285714285,21.428571428571427,15.2,20.301360544217687,Exam2016_JSl_20_1.txt,1,1
2677,4.857142857142857,8,3,3,1,7,185,8.857142857142858,26.42857142857143,10,10,0,2,8,2,2,23.0,29.83333333333333,22.141666666666666,27.73611111111111,Exam2016_MTsy_53_1.txt,2,1
2679,5.363636363636363,10,3,11,0,11,263,5.090909090909091,23.90909090909091,15,14,1,13,17,4,5,18.1,22.6,19.70968253968254,24.8163492063492,Exam2016_EKu_62_1.txt,3,1
2680,4.2,6,3,2,3,10,192,6.1,19.2,12,9,3,4,8,1,0,14.444444444444445,17.666666666666668,15.455291005291006,18.988447971781305,Exam2019_EEr_134_1.txt,1,1
2681,3.6666666666666665,5,2,0,6,9,176,7.888888888888888,19.55555555555556,11,7,4,6,13,0,0,17.75,22.75,17.642261904761906,22.96830357142857,Exam2017_EGe_19_1.txt,1,1
2684,4.2,6,2,3,5,10,230,7.3,23.0,16,10,6,2,10,3,1,19.11111111111111,24.88888888888889,19.95895061728395,25.1478835978836,Exam2014_KKo_9_1.txt,3,1
2685,3.6666666666666665,7,1,0,1,9,181,4.333333333333333,20.11111111111111,16,14,2,4,12,1,0,17.25,21.875,16.346130952380953,20.312351190476196,Exam2014_DZu_23_1.txt,2,1
2689,5.2,9,0,1,1,10,263,5.0,26.3,11,11,0,7,10,0,0,28.0,32.55555555555556,24.749338624338627,29.43800705467372,Exam2014_EPa_78_1.txt,6,1
2693,4.090909090909091,7,2,1,0,11,187,6.636363636363638,17.0,13,13,0,2,9,1,0,14.2,18.1,13.362619047619049,17.146190476190473,Exam2014_TSha_7_1.txt,5,1
2698,4.3,11,2,4,1,10,177,5.0,17.7,15,10,5,0,8,2,2,19.0,23.444444444444446,19.900132275132275,24.68549382716049,Exam2017_OBy_65_1.txt,2,1
2699,7.0,10,2,3,6,5,173,8.0,34.6,13,5,8,5,7,2,0,34.75,42.25,39.47916666666666,47.4375,Exam2019_ABu_237_1.txt,1,1
2701,4.75,6,3,6,2,8,140,5.25,17.5,10,9,1,2,7,6,0,12.142857142857142,16.714285714285715,11.791496598639457,16.261904761904766,Exam2017_OBy_198_1.txt,2,1
2703,5.142857142857143,7,4,5,4,7,205,6.0,29.285714285714285,20,13,7,3,11,8,0,25.66666666666667,32.166666666666664,24.675,31.594444444444445,Exam2017_OBy_160_1.txt,3,1
2705,6.5555555555555545,9,3,9,2,9,182,6.4444444444444455,20.222222222222214,10,9,1,6,8,6,0,15.25,19.5,15.130505952380952,19.530059523809523,Exam2017_VSa_36_1.txt,1,1
2710,4.090909090909091,7,3,1,0,11,169,5.454545454545454,15.363636363636363,16,16,0,11,1,1,0,11.3,14.4,12.526746031746033,15.046349206349204,Exam2014_EEm_3_1.txt,1,1
2712,3.727272727272727,6,2,0,3,11,211,5.636363636363638,19.181818181818183,13,9,4,8,9,0,0,15.5,19.0,17.525277777777774,20.90515873015873,Exam2017_ABl_49_1.txt,2,1
2714,3.6666666666666665,6,0,1,1,12,219,4.666666666666667,18.25,15,12,3,7,10,1,0,16.636363636363637,21.0,16.79441820805457,20.622599370326647,Exam2017_ABl_8_1.txt,2,1
2715,4.777777777777779,8,3,1,1,9,200,5.5555555555555545,22.222222222222214,13,11,2,5,11,0,0,14.625,19.625,14.643898809523812,20.01264880952381,Exam2017_ESa_57_1.txt,2,1
2718,4.875,7,3,6,0,8,183,10.5,22.875,13,13,0,7,11,5,0,20.0,24.57142857142857,19.11122448979592,23.191496598639453,Exam2017_OBy_33_1.txt,7,1
2721,3.1428571428571432,6,2,0,3,21,279,3.761904761904762,13.285714285714285,28,21,7,11,11,0,0,11.35,13.8,13.43130615235298,15.721291013338227,Exam2019_EEr_294_1.txt,2,1
2723,3.066666666666667,6,2,0,1,15,182,5.666666666666668,12.133333333333333,14,13,1,4,5,0,0,9.5,12.0,9.69664343592915,12.107935318649604,Exam2016_OR_45_1.txt,9,1
2724,4.375,7,2,3,5,8,166,4.125,20.75,15,10,5,4,12,1,1,20.285714285714285,26.0,18.20850340136055,23.310544217687077,Exam2016_OR_43_1.txt,3,1
2726,4.636363636363637,8,2,0,1,11,234,8.727272727272727,21.272727272727277,17,15,2,8,13,0,0,16.7,22.1,18.54996031746032,24.12059523809524,Exam2017_OBy_149_1.txt,6,1
2727,4.529411764705882,7,2,2,4,17,338,7.0,19.88235294117647,35,26,9,3,14,0,0,16.375,21.125,16.525222086940836,21.49428210678211,Exam2014_VPe_25_1.txt,3,1
2728,5.2,7,3,6,1,10,221,3.4,22.1,15,12,3,5,13,2,1,17.22222222222222,22.222222222222214,17.641798941798942,22.21503527336861,Exam2014_ZEv_16_1.txt,4,1
2729,3.7692307692307687,6,2,0,3,13,232,7.923076923076922,17.846153846153847,17,13,4,7,16,0,0,14.416666666666664,18.416666666666668,16.51058201058201,20.16529882154882,Exam2019_ABu_149_1.txt,3,1
2733,4.0,6,3,1,0,8,156,4.625,19.5,8,8,0,1,7,0,0,14.142857142857142,18.142857142857142,14.331972789115644,18.73537414965986,Exam2016_ZEv_20_1.txt,1,1
2737,4.6,5,4,1,2,5,102,4.0,20.4,11,8,3,4,3,0,0,17.25,23.25,16.854166666666668,22.39583333333333,Exam2016_JSl_28_1.txt,3,1
2738,4.625,8,2,5,1,8,179,8.25,22.375,12,9,3,6,7,6,0,19.142857142857142,25.0,21.37517006802721,26.437414965986395,Exam2017_ESa_22_1.txt,4,1
2740,4.4,7,3,3,0,5,188,7.6,37.6,11,9,2,3,7,0,0,37.0,46.75,37.16666666666666,45.35416666666666,Exam2016_MTsy_41_1.txt,1,1
2748,4.25,6,2,2,1,8,152,5.25,19.0,14,9,5,6,7,1,0,17.0,21.285714285714285,18.35612244897959,21.74625850340136,Exam2014_ZEv_18_1.txt,1,1
2749,4.666666666666667,6,3,2,3,9,194,9.0,21.55555555555556,19,16,3,2,12,0,2,16.125,21.125,17.811011904761905,22.01205357142857,Exam2014_EPa_54_1.txt,2,1
2752,5.4,8,0,1,2,5,172,8.0,34.4,11,6,5,2,11,0,1,29.0,37.0,27.458333333333336,34.145833333333336,Exam2016_JSl_16_1.txt,1,1
2754,3.5454545454545454,5,2,2,1,11,203,6.545454545454546,18.454545454545453,13,12,1,5,10,1,1,15.0,18.7,16.001825396825396,19.62952380952381,Exam2017_DPe_36_1.txt,1,1
2755,5.222222222222221,8,3,13,6,9,199,3.555555555555556,22.11111111111111,11,7,4,9,9,8,5,15.75,21.75,15.12544642857143,20.35654761904761,Exam2019_ABu_125_1.txt,1,1
2758,5.3,7,3,3,4,10,239,6.5,23.9,21,15,6,2,10,2,0,18.666666666666668,24.0,17.783553791887126,22.7734126984127,Exam2014_DAr_9_1.txt,2,1
2759,4.230769230769232,8,2,7,3,13,219,4.9230769230769225,16.846153846153847,15,11,4,8,13,6,0,15.416666666666664,18.916666666666668,14.942316017316015,18.53267797017797,Exam2017_OBy_10_1.txt,11,1
2762,4.3,7,3,3,2,10,210,9.2,21.0,18,16,2,6,13,2,0,16.77777777777778,22.222222222222214,17.610670194003532,22.122486772486774,Exam2017_DPe_45_1.txt,1,1
2765,5.25,9,2,4,3,8,194,9.0,24.25,15,11,4,1,22,2,0,18.714285714285715,26.285714285714285,18.167687074829928,24.297278911564625,Exam2014_AMe_13_1.txt,2,1
2767,6.833333333333332,9,4,7,4,6,209,7.5,34.833333333333336,13,9,4,3,11,6,0,30.6,41.0,27.81333333333333,35.55,Exam2016_JSl_72_1.txt,2,1
2773,3.6666666666666665,5,3,1,1,9,168,5.888888888888888,18.666666666666668,11,10,1,1,9,1,0,15.625,20.125,14.868898809523811,19.62767857142857,Exam2014_DZu_10_1.txt,6,1
2776,4.857142857142857,7,3,2,3,7,251,8.428571428571429,35.857142857142854,17,12,5,2,7,1,2,26.0,34.166666666666664,28.47777777777777,37.47222222222222,Exam2016_JSl_53_1.txt,1,1
2777,3.9166666666666665,5,2,0,2,12,248,8.75,20.666666666666668,17,15,2,7,10,0,0,18.818181818181817,22.63636363636364,18.342719401810307,22.797363242817788,Exam2016_ZEv_9_1.txt,4,1
2779,4.0,7,2,3,3,13,243,5.230769230769232,18.69230769230769,19,14,5,1,16,2,1,16.75,20.666666666666668,18.238443963443967,22.0382215007215,Exam2017_ABl_48_1.txt,2,1
2781,3.625,7,1,5,0,16,209,1.875,13.0625,14,14,0,5,17,4,1,10.866666666666667,14.266666666666667,10.452069967069969,13.213688718688722,Exam2017_MPa_4_1.txt,10,1
2782,4.090909090909091,9,1,1,1,11,158,3.363636363636364,14.363636363636363,16,14,2,1,13,0,0,11.1,14.2,12.164246031746032,15.43559523809524,Exam2014_AMe_7_1.txt,5,1
2783,4.125,6,2,5,2,8,147,6.375,18.375,12,9,3,1,7,6,0,14.428571428571429,19.571428571428573,15.760544217687077,20.776190476190475,Exam2017_ESa_18_1.txt,7,1
2786,4.0,7,0,0,0,6,173,10.5,28.83333333333333,9,8,1,4,6,1,2,32.4,36.2,27.46,31.586666666666662,Exam2016_MTsy_16_1.txt,3,1
2787,4.571428571428571,6,3,9,1,14,291,6.7142857142857135,20.785714285714285,23,22,1,5,15,8,0,15.153846153846152,20.923076923076927,15.677556204479284,21.118348104886568,Exam2016_EKu_33_1.txt,1,1
2788,4.75,6,4,1,1,8,177,7.875,22.125,10,9,1,2,4,0,2,14.142857142857142,17.285714285714285,13.240816326530616,16.536734693877552,Exam2014_MTsy_13_1.txt,1,1
2789,4.2727272727272725,6,2,1,0,11,232,7.909090909090909,21.09090909090909,14,13,1,6,7,1,1,19.3,24.9,17.72345238095238,22.9043253968254,Exam2016_JSl_26_1.txt,15,1
2790,5.111111111111111,9,3,4,3,9,218,7.0,24.222222222222214,16,11,5,4,11,0,0,19.0,24.5,18.372767857142858,24.376339285714288,Exam2016_EKu_20_1.txt,2,1
2794,5.666666666666668,8,3,5,3,9,286,10.666666666666666,31.777777777777786,14,12,2,4,23,4,0,21.625,30.625,22.72961309523809,31.64866071428572,Exam2019_ABu_201_1.txt,2,1
2796,5.7142857142857135,7,4,8,8,7,227,5.285714285714286,32.42857142857143,15,6,9,5,7,7,0,31.83333333333333,37.66666666666666,32.49166666666667,39.316666666666656,Exam2016_EKu_51_1.txt,11,1
2797,4.222222222222221,7,3,4,2,9,181,4.0,20.11111111111111,10,8,2,3,7,3,0,15.125,20.25,16.192708333333332,21.589434523809523,Exam2017_ABl_25_1.txt,3,1
2798,3.9,6,2,5,4,10,203,4.8,20.3,17,14,3,6,12,4,0,16.77777777777778,21.0,17.409700176366847,21.53311287477954,Exam2017_EGe_225_1.txt,2,1
2800,5.25,7,4,0,2,8,184,6.0,23.0,11,8,3,5,12,0,0,18.142857142857142,22.285714285714285,17.546598639455787,22.347619047619048,Exam2014_AMe_12_1.txt,1,1
2803,4.142857142857143,6,3,2,6,7,180,8.857142857142858,25.714285714285715,18,12,6,2,9,1,1,18.33333333333333,21.33333333333333,18.18611111111111,22.0,Exam2017_MPa_10_1.txt,5,1
2814,4.222222222222221,7,3,2,1,9,175,3.7777777777777777,19.444444444444443,13,12,1,3,6,0,1,15.75,19.375,17.205208333333335,21.042410714285715,Exam2017_DPe_30_1.txt,2,1
2815,4.375,7,2,2,0,8,196,9.25,24.5,13,11,2,4,20,2,1,28.42857142857143,32.42857142857143,26.608503401360544,31.18299319727891,Exam2015_KT_11_1.txt,1,1
2816,5.571428571428571,8,4,1,4,7,207,7.428571428571429,29.57142857142857,13,6,7,3,9,1,2,26.0,33.0,24.886111111111116,31.244444444444447,Exam2014_AAl_10_1.txt,1,1
2820,4.4,7,2,1,4,10,197,5.6,19.7,13,9,4,6,4,1,0,19.0,23.444444444444446,17.751455026455027,22.067195767195763,Exam2016_JSl_19_1.txt,16,1
2824,4.545454545454546,8,3,1,1,11,173,4.636363636363637,15.727272727272728,17,11,6,2,6,0,1,12.4,16.0,11.95984126984127,15.574801587301588,Exam2019_ABu_44_1.txt,4,1
2829,4.111111111111111,6,2,2,4,9,188,5.4444444444444455,20.88888888888889,17,11,6,3,8,2,0,19.75,26.125,17.515922619047622,23.027529761904763,Exam2019_EEr_274_1.txt,1,1
2830,4.375,7,2,2,1,8,163,3.875,20.375,9,8,1,2,9,2,0,19.571428571428573,24.142857142857142,18.497278911564624,22.890476190476196,Exam2016_NMa_27_1.txt,1,1
2836,4.5,6,3,4,5,8,172,9.0,21.5,12,7,5,2,9,3,0,18.714285714285715,23.714285714285715,19.523469387755107,24.579251700680278,Exam2016_OR_134_1.txt,1,1
2837,4.583333333333333,8,2,4,4,12,305,5.333333333333333,25.41666666666667,25,20,5,6,18,3,0,25.0,29.181818181818183,24.3813196904106,29.42401285583104,Exam2017_EGe_252_1.txt,2,1
2838,4.428571428571429,6,3,0,3,7,165,5.7142857142857135,23.57142857142857,12,9,3,2,7,0,0,17.333333333333332,21.5,19.105555555555554,23.441666666666663,Exam2017_MPa_52_1.txt,1,1
2840,3.4,6,2,0,0,10,152,6.8,15.2,10,10,0,4,3,0,0,12.333333333333336,15.666666666666664,14.174955908289242,18.21662257495591,Exam2014_EPa_25_1.txt,3,1
2842,4.545454545454546,8,0,2,5,11,267,8.363636363636363,24.272727272727277,24,14,10,7,17,1,2,20.7,27.0,19.608293650793648,25.498452380952376,Exam2016_ZEv_28_1.txt,2,1
2844,4.857142857142857,9,2,8,5,14,302,5.785714285714287,21.571428571428577,22,15,7,9,18,6,1,18.615384615384613,23.153846153846157,20.618713124482355,26.22550590435205,Exam2019_ABu_175_1.txt,6,1
2845,4.75,8,3,1,3,8,158,4.0,19.75,15,11,4,4,16,0,0,17.142857142857142,19.857142857142858,16.079251700680274,20.44047619047619,Exam2019_ABu_204_1.txt,1,1
2846,3.333333333333333,5,1,1,1,6,115,5.333333333333333,19.166666666666668,10,7,3,2,1,1,0,16.6,19.0,15.083333333333336,18.21,Exam2019_ABu_57_1.txt,2,1
2848,4.5,7,3,5,3,10,238,9.2,23.8,19,14,5,6,10,3,0,18.11111111111111,23.777777777777786,17.683509700176362,23.105335097001767,Exam2019_ABu_13_1.txt,1,1
2850,4.888888888888889,10,0,1,4,9,222,6.333333333333332,24.66666666666667,21,11,10,3,5,1,0,19.0,23.75,18.635416666666668,23.28497023809524,Exam2014_LPo_13_1.txt,7,1
2852,4.5,7,2,0,0,8,181,8.375,22.625,17,15,2,4,14,0,0,18.285714285714285,22.85714285714285,20.702040816326534,25.978571428571428,Exam2017_ESa_67_1.txt,3,1
2853,3.615384615384616,6,2,0,0,13,219,5.9230769230769225,16.846153846153847,16,14,2,4,14,0,1,14.333333333333336,17.5,14.519188912938914,18.129106541606543,Exam2014_EPa_60_1.txt,1,1
2854,2.8421052631578947,7,0,2,1,19,287,4.105263157894736,15.105263157894736,21,18,3,6,15,0,0,15.77777777777778,18.777777777777786,14.284609081913006,17.542832122488985,Exam2017_DPe_1_1.txt,3,1
2855,4.428571428571429,9,3,3,4,7,169,6.285714285714287,24.142857142857142,16,11,5,0,8,2,0,18.166666666666668,23.83333333333333,25.922222222222217,32.425,Exam2016_JSl_164_1.txt,3,1
2857,5.285714285714286,7,3,0,2,7,177,5.285714285714286,25.285714285714285,14,9,5,4,10,0,0,19.5,25.33333333333333,19.383333333333333,24.28611111111111,Exam2014_AMe_11_1.txt,4,1
2858,4.7,8,2,3,0,10,191,3.9,19.1,18,15,3,4,16,2,1,16.88888888888889,20.666666666666668,15.48893298059965,18.97098765432099,Exam2017_DOv_11_1.txt,3,1
2860,4.333333333333333,9,2,1,0,9,151,4.0,16.77777777777778,11,10,1,0,6,2,1,13.875,18.875,12.884226190476191,17.461458333333333,Exam2016_ZEv_52_1.txt,3,1
2864,3.9,5,2,2,1,10,193,6.1,19.3,10,9,1,3,10,2,0,16.88888888888889,20.55555555555556,16.692151675485007,20.827557319223985,Exam2016_ZEv_8_1.txt,2,1
2866,4.0,7,1,2,3,9,206,9.111111111111107,22.88888888888889,14,12,2,3,2,2,1,22.125,25.375,22.135267857142853,25.93660714285714,Exam2017_VSa_54_1.txt,3,1
2869,5.75,8,3,4,2,8,183,4.5,22.875,12,8,4,5,11,2,0,19.857142857142858,25.285714285714285,22.054081632653062,27.633673469387755,Exam2016_OR_101_1.txt,3,1
2870,3.25,4,2,4,2,8,123,7.0,15.375,11,11,0,6,7,3,1,13.571428571428571,16.142857142857142,13.586394557823128,16.267687074829933,Exam2017_OBy_118_1.txt,1,1
2872,6.285714285714287,9,5,4,6,7,223,6.0,31.85714285714285,17,10,7,11,11,2,1,23.5,33.833333333333336,24.11111111111111,34.51944444444445,Exam2017_EGe_160_1.txt,1,1
2874,4.125,6,2,2,2,8,164,7.625,20.5,11,9,2,3,10,1,0,18.571428571428573,23.42857142857143,19.63367346938775,24.390136054421767,Exam2017_DPe_43_1.txt,4,1
